[H[2JScanned file(1131.txt) 0 of 22.
% complete: 0
([2, 2, 2008, 13, 31, 9], [2, 2, 2008, 13, 31, 9], 0, 116.45851, 39.86955, 'move')
([3, 2, 2008, 13, 35, 16], [3, 2, 2008, 13, 35, 16], 0, 116.31513, 39.90578, 'move')
([3, 2, 2008, 13, 35, 21], [3, 2, 2008, 13, 35, 21], 0, 116.31513, 39.90578, 'move')
([3, 2, 2008, 13, 35, 30], [3, 2, 2008, 13, 35, 30], 0, 107.87655, 39.90578, 'move')
([3, 2, 2008, 13, 35, 46], [3, 2, 2008, 13, 35, 46], 0, 116.46672, 39.89214, 'move')
([3, 2, 2008, 13, 35, 56], [3, 2, 2008, 13, 35, 56], -1, 116.31514, 39.90578, 'move')
([3, 2, 2008, 13, 35, 51], [3, 2, 2008, 13, 36, 31], 10.0, 116.31515727272728, 39.90581727272728, 'sp')
([3, 2, 2008, 13, 36, 31], [3, 2, 2008, 13, 36, 31], 10.0, 116.31516, 39.90581, 'move')
([3, 2, 2008, 13, 36, 56], [3, 2, 2008, 13, 36, 56], -1, 116.31563, 39.90707, 'move')
([3, 2, 2008, 13, 36, 51], [3, 2, 2008, 13, 59, 11], 242.0, 116.31566781893008, 39.907098724280004, 'sp')
([3, 2, 2008, 13, 59, 11], [3, 2, 2008, 13, 59, 11], 242.0, 116.31566, 39.90712, 'move')
([3, 2, 2008, 13, 59, 36], [3, 2, 2008, 13, 59, 36], 0, 116.30352, 39.95165, 'move')
([3, 2, 2008, 14, 0, 6], [3, 2, 2008, 14, 0, 6], 0, 116.31823, 39.90972, 'move')
([3, 2, 2008, 14, 0, 26], [3, 2, 2008, 14, 0, 26], 0, 116.32007, 39.90968, 'move')
([3, 2, 2008, 14, 0, 31], [3, 2, 2008, 14, 0, 31], 0, 116.32009, 39.90964, 'move')
([3, 2, 2008, 14, 1, 1], [3, 2, 2008, 14, 1, 1], 0, 116.32195, 39.90969, 'move')
([3, 2, 2008, 14, 1, 11], [3, 2, 2008, 14, 1, 11], 0, 116.32195, 39.9097, 'move')
([3, 2, 2008, 14, 3, 26], [3, 2, 2008, 14, 3, 26], 0, 116.32898, 39.90891, 'move')
([3, 2, 2008, 14, 3, 31], [3, 2, 2008, 14, 3, 31], 0, 116.32903, 39.90888, 'move')
([3, 2, 2008, 14, 3, 41], [3, 2, 2008, 14, 3, 41], 0, 116.32925, 39.90879, 'move')
([3, 2, 2008, 14, 4, 56], [3, 2, 2008, 14, 4, 56], 0, 116.32927, 39.91255, 'move')
([3, 2, 2008, 14, 5, 1], [3, 2, 2008, 14, 5, 1], 0, 116.32932, 39.91263, 'move')
([3, 2, 2008, 14, 5, 1], [3, 2, 2008, 14, 5, 1], 0, 116.32932, 39.91263, 'move')
([3, 2, 2008, 14, 5, 26], [3, 2, 2008, 14, 5, 26], 0, 116.3298, 39.91255, 'move')
([3, 2, 2008, 14, 5, 31], [3, 2, 2008, 14, 5, 31], 0, 116.3298, 39.91256, 'move')
([3, 2, 2008, 14, 5, 36], [3, 2, 2008, 14, 5, 36], 0, 116.32981, 39.91256, 'move')
([3, 2, 2008, 14, 5, 41], [3, 2, 2008, 14, 5, 41], 0, 116.32985, 39.91256, 'move')
([3, 2, 2008, 14, 6, 16], [3, 2, 2008, 14, 6, 16], 0, 116.331, 39.91258, 'move')
([3, 2, 2008, 14, 6, 46], [3, 2, 2008, 14, 6, 46], 0, 116.33187, 39.91285, 'move')
([3, 2, 2008, 14, 7, 1], [3, 2, 2008, 14, 7, 1], 0, 116.332, 39.91298, 'move')
([3, 2, 2008, 14, 7, 31], [3, 2, 2008, 14, 7, 31], 0, 116.33297, 39.91257, 'move')
([3, 2, 2008, 14, 7, 36], [3, 2, 2008, 14, 7, 36], 0, 116.33298, 39.91255, 'move')
([3, 2, 2008, 14, 7, 41], [3, 2, 2008, 14, 7, 41], 0, 116.33298, 39.91254, 'move')
([3, 2, 2008, 14, 7, 46], [3, 2, 2008, 14, 7, 46], 0, 116.33299, 39.91253, 'move')
([3, 2, 2008, 14, 7, 51], [3, 2, 2008, 14, 7, 51], 0, 116.33302, 39.91253, 'move')
([3, 2, 2008, 14, 8, 36], [3, 2, 2008, 14, 8, 36], 0, 116.33552, 39.91251, 'move')
([3, 2, 2008, 14, 9, 5], [3, 2, 2008, 14, 9, 5], 0, 116.33663, 39.91235, 'move')
([3, 2, 2008, 14, 9, 10], [3, 2, 2008, 14, 9, 10], 0, 116.33663, 39.91236, 'move')
([3, 2, 2008, 14, 9, 15], [3, 2, 2008, 14, 9, 15], 0, 116.33667, 39.91238, 'move')
([3, 2, 2008, 14, 9, 25], [3, 2, 2008, 14, 9, 25], 0, 116.3368, 39.91231, 'move')
([3, 2, 2008, 14, 9, 55], [3, 2, 2008, 14, 9, 55], -1, 116.33782, 39.91239, 'move')
([3, 2, 2008, 14, 9, 50], [3, 2, 2008, 14, 10, 50], 11.0, 116.33782083333335, 39.91241, 'sp')
([3, 2, 2008, 14, 10, 50], [3, 2, 2008, 14, 10, 50], 11.0, 116.3378, 39.91242, 'move')
([3, 2, 2008, 14, 11, 55], [3, 2, 2008, 14, 11, 55], 0, 116.3429, 39.91245, 'move')
([3, 2, 2008, 14, 12, 0], [3, 2, 2008, 14, 12, 0], 0, 116.3429, 39.91245, 'move')
([3, 2, 2008, 14, 12, 10], [3, 2, 2008, 14, 12, 10], 0, 116.3429, 39.91245, 'move')
([3, 2, 2008, 14, 12, 15], [3, 2, 2008, 14, 12, 15], 0, 116.3429, 39.91245, 'move')
([3, 2, 2008, 14, 12, 20], [3, 2, 2008, 14, 12, 20], 0, 116.3429, 39.91245, 'move')
([3, 2, 2008, 14, 12, 25], [3, 2, 2008, 14, 12, 25], 0, 116.3429, 39.91244, 'move')
([3, 2, 2008, 14, 13, 10], [3, 2, 2008, 14, 13, 10], 0, 116.34623, 39.9125, 'move')
([3, 2, 2008, 14, 13, 40], [3, 2, 2008, 14, 13, 40], 0, 116.34739, 39.91253, 'move')
([3, 2, 2008, 14, 13, 45], [3, 2, 2008, 14, 13, 45], 0, 116.34738, 39.91252, 'move')
([3, 2, 2008, 14, 13, 50], [3, 2, 2008, 14, 13, 50], 0, 116.34738, 39.91252, 'move')
([3, 2, 2008, 14, 14, 0], [3, 2, 2008, 14, 14, 0], 0, 116.34738, 39.91252, 'move')
([3, 2, 2008, 14, 14, 5], [3, 2, 2008, 14, 14, 5], 0, 116.34739, 39.91251, 'move')
([3, 2, 2008, 14, 14, 10], [3, 2, 2008, 14, 14, 10], 0, 116.3474, 39.91251, 'move')
([3, 2, 2008, 14, 14, 15], [3, 2, 2008, 14, 14, 15], 0, 116.34743, 39.91251, 'move')
([3, 2, 2008, 14, 14, 35], [3, 2, 2008, 14, 14, 35], 0, 116.34818, 39.91251, 'move')
([3, 2, 2008, 14, 14, 40], [3, 2, 2008, 14, 14, 40], 0, 116.34856, 39.91253, 'move')
([3, 2, 2008, 14, 14, 50], [3, 2, 2008, 14, 14, 50], -1, 116.34881, 39.91253, 'move')
([3, 2, 2008, 14, 14, 45], [3, 2, 2008, 14, 15, 45], 12.0, 116.34881846153846, 39.91252923076923, 'sp')
([3, 2, 2008, 14, 15, 45], [3, 2, 2008, 14, 15, 45], 12.0, 116.3488, 39.91253, 'move')
([3, 2, 2008, 14, 16, 5], [3, 2, 2008, 14, 16, 5], 0, 116.34959, 39.91254, 'move')
([3, 2, 2008, 14, 16, 10], [3, 2, 2008, 14, 16, 10], 0, 116.34959, 39.91254, 'move')
([3, 2, 2008, 14, 16, 20], [3, 2, 2008, 14, 16, 20], 0, 116.3493, 39.91243, 'move')
([3, 2, 2008, 14, 16, 25], [3, 2, 2008, 14, 16, 25], 0, 116.3493, 39.91243, 'move')
([3, 2, 2008, 14, 16, 30], [3, 2, 2008, 14, 16, 30], 0, 116.34931, 39.91244, 'move')
([3, 2, 2008, 14, 16, 35], [3, 2, 2008, 14, 16, 35], 0, 116.34931, 39.91245, 'move')
([3, 2, 2008, 14, 16, 45], [3, 2, 2008, 14, 16, 45], -1, 116.34958, 39.91279, 'move')
([3, 2, 2008, 14, 16, 40], [3, 2, 2008, 14, 17, 40], 13.0, 116.34964642857145, 39.91277714285713, 'sp')
([3, 2, 2008, 14, 17, 40], [3, 2, 2008, 14, 17, 40], 13.0, 116.3496, 39.91275, 'move')
([3, 2, 2008, 14, 18, 30], [3, 2, 2008, 14, 18, 30], 0, 116.35298, 39.9117, 'move')
([3, 2, 2008, 14, 19, 20], [3, 2, 2008, 14, 19, 20], 0, 116.35622, 39.91249, 'move')
([3, 2, 2008, 14, 19, 25], [3, 2, 2008, 14, 19, 25], 0, 116.35653, 39.91247, 'move')
([3, 2, 2008, 14, 19, 30], [3, 2, 2008, 14, 19, 30], 0, 116.35695, 39.91247, 'move')
([3, 2, 2008, 14, 20, 3], [3, 2, 2008, 14, 20, 3], 0, 116.35681, 39.9113, 'move')
([3, 2, 2008, 14, 20, 8], [3, 2, 2008, 14, 20, 8], 0, 116.35677, 39.91126, 'move')
([3, 2, 2008, 14, 20, 13], [3, 2, 2008, 14, 20, 13], 0, 116.35677, 39.91125, 'move')
([3, 2, 2008, 14, 20, 18], [3, 2, 2008, 14, 20, 18], 0, 116.35677, 39.91124, 'move')
([3, 2, 2008, 14, 20, 28], [3, 2, 2008, 14, 20, 28], -1, 116.35677, 39.91112, 'move')
([3, 2, 2008, 14, 20, 23], [3, 2, 2008, 14, 21, 13], 11.0, 116.35676749999999, 39.91110166666666, 'sp')
([3, 2, 2008, 14, 21, 13], [3, 2, 2008, 14, 21, 13], 11.0, 116.35676, 39.91108, 'move')
([3, 2, 2008, 14, 22, 33], [3, 2, 2008, 14, 22, 33], 0, 116.35383, 39.91173, 'move')
([3, 2, 2008, 14, 23, 53], [3, 2, 2008, 14, 23, 53], 0, 116.35369, 39.91292, 'move')
([3, 2, 2008, 14, 23, 58], [3, 2, 2008, 14, 23, 58], 0, 116.35369, 39.91292, 'move')
([3, 2, 2008, 14, 24, 8], [3, 2, 2008, 14, 24, 8], 0, 116.35351, 39.91265, 'move')
([3, 2, 2008, 14, 24, 13], [3, 2, 2008, 14, 24, 13], 0, 116.35351, 39.91265, 'move')
([3, 2, 2008, 14, 24, 13], [3, 2, 2008, 14, 24, 13], 0, 116.35351, 39.91265, 'move')
([3, 2, 2008, 14, 24, 18], [3, 2, 2008, 14, 24, 18], 0, 116.35351, 39.91264, 'move')
([3, 2, 2008, 14, 24, 18], [3, 2, 2008, 14, 24, 18], 0, 116.35351, 39.91264, 'move')
([3, 2, 2008, 14, 24, 23], [3, 2, 2008, 14, 24, 23], 0, 116.35396, 39.91327, 'move')
([3, 2, 2008, 14, 24, 33], [3, 2, 2008, 14, 24, 33], 0, 116.3538, 39.91275, 'move')
([3, 2, 2008, 14, 24, 38], [3, 2, 2008, 14, 24, 38], 0, 116.3538, 39.91274, 'move')
([3, 2, 2008, 14, 24, 43], [3, 2, 2008, 14, 24, 43], 0, 116.3538, 39.91274, 'move')
([3, 2, 2008, 14, 25, 28], [3, 2, 2008, 14, 25, 28], 0, 116.35295, 39.91347, 'move')
([3, 2, 2008, 14, 26, 8], [3, 2, 2008, 14, 26, 8], 0, 116.35405, 39.9155, 'move')
([3, 2, 2008, 14, 26, 43], [3, 2, 2008, 14, 26, 43], 0, 116.35353, 39.91657, 'move')
([3, 2, 2008, 14, 26, 48], [3, 2, 2008, 14, 26, 48], 0, 116.35354, 39.91657, 'move')
([3, 2, 2008, 14, 26, 58], [3, 2, 2008, 14, 26, 58], 0, 116.35363, 39.91674, 'move')
([3, 2, 2008, 14, 27, 3], [3, 2, 2008, 14, 27, 3], 0, 116.35363, 39.91674, 'move')
([3, 2, 2008, 14, 27, 8], [3, 2, 2008, 14, 27, 8], 0, 116.35363, 39.91674, 'move')
([3, 2, 2008, 14, 27, 13], [3, 2, 2008, 14, 27, 13], 0, 116.35369, 39.91674, 'move')
([3, 2, 2008, 14, 28, 18], [3, 2, 2008, 14, 28, 18], -1, 116.35393, 39.92208, 'move')
([3, 2, 2008, 14, 28, 13], [3, 2, 2008, 14, 29, 13], 15.0, 116.35390625000002, 39.922103125, 'sp')
([3, 2, 2008, 14, 29, 13], [3, 2, 2008, 14, 29, 13], 15.0, 116.35388, 39.9221, 'move')
([3, 2, 2008, 14, 30, 33], [3, 2, 2008, 14, 30, 33], 0, 116.34682, 39.92269, 'move')
([3, 2, 2008, 14, 32, 33], [3, 2, 2008, 14, 32, 33], 0, 116.34412, 39.92682, 'move')
([3, 2, 2008, 14, 32, 43], [3, 2, 2008, 14, 32, 43], 0, 116.34415, 39.927, 'move')
([3, 2, 2008, 14, 32, 48], [3, 2, 2008, 14, 32, 48], 0, 116.34413, 39.92698, 'move')
([3, 2, 2008, 14, 33, 18], [3, 2, 2008, 14, 33, 18], 0, 116.34149, 39.9268, 'move')
([3, 2, 2008, 14, 33, 53], [3, 2, 2008, 14, 33, 53], 0, 116.33834, 39.9268, 'move')
([3, 2, 2008, 14, 33, 58], [3, 2, 2008, 14, 33, 58], 0, 116.33788, 39.92693, 'move')
([3, 2, 2008, 14, 34, 3], [3, 2, 2008, 14, 34, 3], 0, 116.33786, 39.92725, 'move')
([3, 2, 2008, 14, 35, 13], [3, 2, 2008, 14, 35, 13], 0, 116.33771, 39.92896, 'move')
([3, 2, 2008, 14, 35, 48], [3, 2, 2008, 14, 35, 48], 0, 116.33771, 39.92896, 'move')
([3, 2, 2008, 14, 36, 28], [3, 2, 2008, 14, 36, 28], -1, 116.33781, 39.93006, 'move')
([3, 2, 2008, 14, 36, 23], [3, 2, 2008, 14, 37, 53], 19.0, 116.337823, 39.930035000000004, 'sp')
([3, 2, 2008, 14, 37, 53], [3, 2, 2008, 14, 37, 53], 19.0, 116.33784, 39.93009, 'move')
([3, 2, 2008, 14, 38, 43], [3, 2, 2008, 14, 38, 43], 0, 116.34256, 39.93116, 'move')
([3, 2, 2008, 14, 38, 48], [3, 2, 2008, 14, 38, 48], 0, 116.34315, 39.93113, 'move')
([3, 2, 2008, 14, 39, 48], [3, 2, 2008, 14, 39, 48], 0, 116.34835, 39.93103, 'move')
([3, 2, 2008, 14, 39, 53], [3, 2, 2008, 14, 39, 53], 0, 116.34835, 39.93102, 'move')
([3, 2, 2008, 14, 39, 58], [3, 2, 2008, 14, 39, 58], 0, 116.34833, 39.93102, 'move')
([3, 2, 2008, 14, 40, 3], [3, 2, 2008, 14, 40, 3], 0, 116.34833, 39.93102, 'move')
([3, 2, 2008, 14, 40, 13], [3, 2, 2008, 14, 40, 13], 0, 116.34836, 39.93099, 'move')
([3, 2, 2008, 14, 42, 18], [3, 2, 2008, 14, 42, 18], 0, 116.35221, 39.93672, 'move')
([3, 2, 2008, 14, 42, 23], [3, 2, 2008, 14, 42, 23], 0, 116.35221, 39.93671, 'move')
([3, 2, 2008, 14, 42, 28], [3, 2, 2008, 14, 42, 28], 0, 116.35221, 39.93671, 'move')
([3, 2, 2008, 14, 42, 38], [3, 2, 2008, 14, 42, 38], 0, 116.35219, 39.93669, 'move')
([3, 2, 2008, 14, 42, 43], [3, 2, 2008, 14, 42, 43], 0, 116.35219, 39.93669, 'move')
([3, 2, 2008, 14, 42, 48], [3, 2, 2008, 14, 42, 48], 0, 116.35226, 39.93668, 'move')
([3, 2, 2008, 14, 43, 33], [3, 2, 2008, 14, 43, 33], 0, 116.35384, 39.93535, 'move')
([3, 2, 2008, 14, 43, 43], [3, 2, 2008, 14, 43, 43], 0, 116.35485, 39.93532, 'move')
([3, 2, 2008, 14, 47, 43], [3, 2, 2008, 14, 47, 43], 0, 116.36519, 39.94694, 'move')
([3, 2, 2008, 14, 47, 48], [3, 2, 2008, 14, 47, 48], 0, 116.36518, 39.94694, 'move')
([3, 2, 2008, 14, 47, 58], [3, 2, 2008, 14, 47, 58], 0, 116.36479, 39.9463, 'move')
([3, 2, 2008, 14, 48, 3], [3, 2, 2008, 14, 48, 3], 0, 116.36479, 39.94631, 'move')
([3, 2, 2008, 14, 48, 13], [3, 2, 2008, 14, 48, 13], 0, 116.36487, 39.94645, 'move')
([3, 2, 2008, 14, 48, 18], [3, 2, 2008, 14, 48, 18], 0, 116.36487, 39.94645, 'move')
([3, 2, 2008, 14, 48, 23], [3, 2, 2008, 14, 48, 23], 0, 116.36512, 39.94648, 'move')
([3, 2, 2008, 14, 48, 28], [3, 2, 2008, 14, 48, 28], 0, 116.36547, 39.94659, 'move')
([3, 2, 2008, 14, 48, 33], [3, 2, 2008, 14, 48, 33], 0, 116.36546, 39.9466, 'move')
([3, 2, 2008, 14, 48, 33], [3, 2, 2008, 14, 48, 33], 0, 116.36546, 39.9466, 'move')
([3, 2, 2008, 14, 48, 38], [3, 2, 2008, 14, 48, 38], 0, 116.36546, 39.9466, 'move')
([3, 2, 2008, 14, 48, 43], [3, 2, 2008, 14, 48, 43], 0, 116.36546, 39.94661, 'move')
([3, 2, 2008, 14, 48, 48], [3, 2, 2008, 14, 48, 48], 0, 116.36545, 39.94661, 'move')
([3, 2, 2008, 14, 48, 53], [3, 2, 2008, 14, 48, 53], 0, 116.36545, 39.94661, 'move')
([3, 2, 2008, 14, 49, 53], [3, 2, 2008, 14, 49, 53], 0, 116.36743, 39.94955, 'move')
([3, 2, 2008, 14, 49, 58], [3, 2, 2008, 14, 49, 58], 0, 116.36743, 39.94956, 'move')
([3, 2, 2008, 14, 58, 5], [3, 2, 2008, 14, 58, 5], 0, 116.43348, 39.94803, 'move')
([3, 2, 2008, 14, 58, 10], [3, 2, 2008, 14, 58, 10], 0, 116.43447, 39.94803, 'move')
([3, 2, 2008, 15, 0, 55], [3, 2, 2008, 15, 0, 55], -1, 116.4529, 39.95333, 'move')
([3, 2, 2008, 15, 0, 50], [3, 2, 2008, 15, 1, 35], 10.0, 116.45284000000001, 39.9532390909091, 'sp')
([3, 2, 2008, 15, 1, 35], [3, 2, 2008, 15, 1, 35], 10.0, 116.45289, 39.95332, 'move')
([3, 2, 2008, 15, 1, 45], [3, 2, 2008, 15, 1, 45], 0, 116.45233, 39.95238, 'move')
([3, 2, 2008, 15, 1, 50], [3, 2, 2008, 15, 1, 50], 0, 116.45233, 39.95238, 'move')
([3, 2, 2008, 15, 1, 55], [3, 2, 2008, 15, 1, 55], 0, 116.45233, 39.95238, 'move')
([3, 2, 2008, 15, 2, 10], [3, 2, 2008, 15, 2, 10], 0, 116.45461, 39.95382, 'move')
([3, 2, 2008, 15, 2, 55], [3, 2, 2008, 15, 2, 55], 0, 116.45825, 39.9572, 'move')
([3, 2, 2008, 15, 3, 0], [3, 2, 2008, 15, 3, 0], 0, 116.45884, 39.95771, 'move')
([3, 2, 2008, 15, 4, 25], [3, 2, 2008, 15, 4, 25], 0, 116.46739, 39.96575, 'move')
([3, 2, 2008, 15, 4, 30], [3, 2, 2008, 15, 4, 30], 0, 116.4674, 39.96577, 'move')
([3, 2, 2008, 15, 4, 35], [3, 2, 2008, 15, 4, 35], 0, 116.4674, 39.96577, 'move')
([3, 2, 2008, 15, 5, 55], [3, 2, 2008, 15, 5, 55], 0, 116.47315, 39.97058, 'move')
([3, 2, 2008, 15, 7, 25], [3, 2, 2008, 15, 7, 25], -1, 116.4816, 39.96966, 'move')
([3, 2, 2008, 15, 7, 20], [3, 2, 2008, 15, 8, 2], 12.0, 116.4815853846154, 39.96963307692307, 'sp')
([3, 2, 2008, 15, 8, 2], [3, 2, 2008, 15, 8, 2], 12.0, 116.48159, 39.96966, 'move')
([3, 2, 2008, 15, 10, 42], [3, 2, 2008, 15, 10, 42], 0, 116.48768, 39.96255, 'move')
([3, 2, 2008, 15, 13, 22], [3, 2, 2008, 15, 13, 22], 0, 116.47716, 39.95505, 'move')
([3, 2, 2008, 15, 13, 27], [3, 2, 2008, 15, 13, 27], 0, 116.47717, 39.95502, 'move')
([3, 2, 2008, 15, 13, 32], [3, 2, 2008, 15, 13, 32], 0, 116.47719, 39.95501, 'move')
([3, 2, 2008, 15, 13, 37], [3, 2, 2008, 15, 13, 37], 0, 116.4772, 39.95501, 'move')
([3, 2, 2008, 15, 13, 47], [3, 2, 2008, 15, 13, 47], 0, 116.4772, 39.95501, 'move')
([3, 2, 2008, 15, 13, 52], [3, 2, 2008, 15, 13, 52], 0, 116.4772, 39.95501, 'move')
([3, 2, 2008, 15, 13, 57], [3, 2, 2008, 15, 13, 57], 0, 116.4772, 39.95502, 'move')
([3, 2, 2008, 15, 17, 27], [3, 2, 2008, 15, 17, 27], 0, 116.46199, 39.95341, 'move')
([3, 2, 2008, 15, 17, 32], [3, 2, 2008, 15, 17, 32], 0, 116.46198, 39.95356, 'move')
([3, 2, 2008, 15, 17, 52], [3, 2, 2008, 15, 17, 52], 0, 116.46196, 39.95408, 'move')
([3, 2, 2008, 15, 17, 57], [3, 2, 2008, 15, 17, 57], 0, 116.46197, 39.95408, 'move')
([3, 2, 2008, 15, 18, 7], [3, 2, 2008, 15, 18, 7], 0, 116.46197, 39.95423, 'move')
([3, 2, 2008, 15, 18, 12], [3, 2, 2008, 15, 18, 12], 0, 116.46196, 39.95425, 'move')
([3, 2, 2008, 15, 18, 32], [3, 2, 2008, 15, 18, 32], 0, 116.46196, 39.95471, 'move')
([3, 2, 2008, 15, 18, 42], [3, 2, 2008, 15, 18, 42], 0, 116.46193, 39.95488, 'move')
([3, 2, 2008, 15, 19, 12], [3, 2, 2008, 15, 19, 12], 0, 116.46184, 39.95563, 'move')
([3, 2, 2008, 15, 20, 52], [3, 2, 2008, 15, 20, 52], 0, 116.4601, 39.95845, 'move')
([3, 2, 2008, 15, 20, 57], [3, 2, 2008, 15, 20, 57], 0, 116.4601, 39.95845, 'move')
([3, 2, 2008, 15, 21, 12], [3, 2, 2008, 15, 21, 12], 0, 116.45981, 39.95859, 'move')
([3, 2, 2008, 15, 21, 17], [3, 2, 2008, 15, 21, 17], 0, 116.45976, 39.95856, 'move')
([3, 2, 2008, 15, 21, 42], [3, 2, 2008, 15, 21, 42], 0, 116.45883, 39.9578, 'move')
([3, 2, 2008, 15, 22, 17], [3, 2, 2008, 15, 22, 17], 0, 116.45679, 39.95588, 'move')
([3, 2, 2008, 15, 22, 22], [3, 2, 2008, 15, 22, 22], 0, 116.45643, 39.95559, 'move')
([3, 2, 2008, 15, 22, 47], [3, 2, 2008, 15, 22, 47], 0, 116.4553, 39.95462, 'move')
([3, 2, 2008, 15, 23, 12], [3, 2, 2008, 15, 23, 12], 0, 116.45499, 39.95415, 'move')
([3, 2, 2008, 15, 23, 17], [3, 2, 2008, 15, 23, 17], 0, 116.45494, 39.95406, 'move')
([3, 2, 2008, 15, 24, 22], [3, 2, 2008, 15, 24, 22], -1, 116.45123, 39.95514, 'move')
([3, 2, 2008, 15, 24, 17], [3, 2, 2008, 15, 39, 22], 186.0, 116.4511624064176, 39.955090053475864, 'sp')
([3, 2, 2008, 15, 39, 22], [3, 2, 2008, 15, 39, 22], 186.0, 116.45114, 39.95507, 'move')
([3, 2, 2008, 15, 40, 2], [3, 2, 2008, 15, 40, 2], 0, 116.44884, 39.95624, 'move')
([3, 2, 2008, 15, 41, 42], [3, 2, 2008, 15, 41, 42], 0, 116.44588, 39.95616, 'move')
([3, 2, 2008, 15, 44, 27], [3, 2, 2008, 15, 44, 27], 0, 116.43733, 39.94652, 'move')
([3, 2, 2008, 15, 44, 32], [3, 2, 2008, 15, 44, 32], 0, 116.43733, 39.94652, 'move')
([3, 2, 2008, 15, 44, 37], [3, 2, 2008, 15, 44, 37], 0, 116.4373, 39.9465, 'move')
([3, 2, 2008, 15, 44, 47], [3, 2, 2008, 15, 44, 47], 0, 116.43709, 39.94632, 'move')
([3, 2, 2008, 15, 46, 2], [3, 2, 2008, 15, 46, 2], 0, 116.44039, 39.94526, 'move')
([3, 2, 2008, 15, 46, 12], [3, 2, 2008, 15, 46, 12], 0, 116.44039, 39.94509, 'move')
([3, 2, 2008, 15, 46, 17], [3, 2, 2008, 15, 46, 17], 0, 116.44039, 39.94509, 'move')
([3, 2, 2008, 15, 46, 22], [3, 2, 2008, 15, 46, 22], 0, 116.44033, 39.94509, 'move')
([3, 2, 2008, 15, 46, 27], [3, 2, 2008, 15, 46, 27], 0, 116.44021, 39.94508, 'move')
([3, 2, 2008, 15, 46, 42], [3, 2, 2008, 15, 46, 42], 0, 116.44016, 39.94531, 'move')
([3, 2, 2008, 15, 48, 0], [3, 2, 2008, 15, 48, 0], 0, 116.43721, 39.9463, 'move')
([3, 2, 2008, 15, 48, 50], [3, 2, 2008, 15, 48, 50], 0, 116.43973, 39.94844, 'move')
([3, 2, 2008, 15, 49, 50], [3, 2, 2008, 15, 49, 50], 0, 116.44386, 39.94672, 'move')
([3, 2, 2008, 15, 49, 55], [3, 2, 2008, 15, 49, 55], 0, 116.44387, 39.94672, 'move')
([3, 2, 2008, 15, 50, 0], [3, 2, 2008, 15, 50, 0], 0, 116.44387, 39.94672, 'move')
([3, 2, 2008, 15, 50, 5], [3, 2, 2008, 15, 50, 5], 0, 116.44387, 39.94672, 'move')
([3, 2, 2008, 15, 50, 40], [3, 2, 2008, 15, 50, 40], 0, 116.44762, 39.94358, 'move')
([3, 2, 2008, 15, 50, 55], [3, 2, 2008, 15, 50, 55], 0, 116.44878, 39.94685, 'move')
([3, 2, 2008, 15, 51, 0], [3, 2, 2008, 15, 51, 0], 0, 116.44878, 39.94685, 'move')
([3, 2, 2008, 15, 51, 10], [3, 2, 2008, 15, 51, 10], 0, 116.44878, 39.94685, 'move')
([3, 2, 2008, 15, 51, 15], [3, 2, 2008, 15, 51, 15], 0, 116.44878, 39.94685, 'move')
([3, 2, 2008, 15, 51, 15], [3, 2, 2008, 15, 51, 15], 0, 116.44878, 39.94685, 'move')
([3, 2, 2008, 15, 51, 20], [3, 2, 2008, 15, 51, 20], 0, 116.44878, 39.94685, 'move')
([3, 2, 2008, 15, 51, 20], [3, 2, 2008, 15, 51, 20], 0, 116.44878, 39.94685, 'move')
([3, 2, 2008, 15, 54, 0], [3, 2, 2008, 15, 54, 0], 0, 116.46173, 39.94972, 'move')
([3, 2, 2008, 15, 54, 5], [3, 2, 2008, 15, 54, 5], 0, 116.46173, 39.94973, 'move')
([3, 2, 2008, 15, 54, 10], [3, 2, 2008, 15, 54, 10], 0, 116.46174, 39.94974, 'move')
([3, 2, 2008, 15, 55, 35], [3, 2, 2008, 15, 55, 35], 0, 116.46652, 39.94755, 'move')
([3, 2, 2008, 15, 55, 50], [3, 2, 2008, 15, 55, 50], 0, 116.46675, 39.94733, 'move')
([3, 2, 2008, 15, 55, 55], [3, 2, 2008, 15, 55, 55], 0, 116.46675, 39.94733, 'move')
([3, 2, 2008, 15, 56, 0], [3, 2, 2008, 15, 56, 0], 0, 116.46675, 39.94733, 'move')
([3, 2, 2008, 15, 56, 6], [3, 2, 2008, 15, 56, 6], 0, 116.46675, 39.94734, 'move')
([3, 2, 2008, 15, 56, 6], [3, 2, 2008, 15, 56, 6], 0, 116.46675, 39.94734, 'move')
([3, 2, 2008, 15, 56, 11], [3, 2, 2008, 15, 56, 11], 0, 116.46675, 39.94733, 'move')
([3, 2, 2008, 15, 56, 11], [3, 2, 2008, 15, 56, 11], 0, 116.46675, 39.94733, 'move')
([3, 2, 2008, 15, 56, 16], [3, 2, 2008, 15, 56, 16], 0, 116.46675, 39.94733, 'move')
([3, 2, 2008, 15, 56, 59], [3, 2, 2008, 15, 56, 59], 0, 116.46799, 39.94427, 'move')
([3, 2, 2008, 15, 59, 4], [3, 2, 2008, 15, 59, 4], 0, 116.46652, 39.9328, 'move')
([3, 2, 2008, 15, 59, 9], [3, 2, 2008, 15, 59, 9], 0, 116.4665, 39.93284, 'move')
